taskCode,taskName,description,estimatedHours,deadline,priority,dependencies,requiredSkills,kpiImpacts
TASK_353,MSRCPSP task 353,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 353,26,,MEDIUM,TASK_343,Q4:4,"PROJECT_COMPLETION:0.00200000,Q4_DELIVERY_COMPLETION:0.01562500"
TASK_354,MSRCPSP task 354,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 354,23,,MEDIUM,TASK_62,Q4:2,"PROJECT_COMPLETION:0.00200000,Q4_DELIVERY_COMPLETION:0.01562500"
TASK_355,MSRCPSP task 355,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 355,36,,MEDIUM,"TASK_293,TASK_272,TASK_54,TASK_304,TASK_287",Q8:1,"PROJECT_COMPLETION:0.00200000,Q8_DELIVERY_COMPLETION:0.01492537"
TASK_356,MSRCPSP task 356,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 356,12,,MEDIUM,"TASK_320,TASK_182,TASK_211,TASK_184,TASK_196",Q3:3,"PROJECT_COMPLETION:0.00200000,Q3_DELIVERY_COMPLETION:0.01449275"
TASK_357,MSRCPSP task 357,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 357,15,,MEDIUM,"TASK_308,TASK_60",Q2:2,"PROJECT_COMPLETION:0.00200000,Q2_DELIVERY_COMPLETION:0.02702703"
TASK_358,MSRCPSP task 358,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 358,39,,MEDIUM,,Q5:2,"PROJECT_COMPLETION:0.00200000,Q5_DELIVERY_COMPLETION:0.01562500"
TASK_359,MSRCPSP task 359,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 359,23,,MEDIUM,,Q4:1,"PROJECT_COMPLETION:0.00200000,Q4_DELIVERY_COMPLETION:0.01562500"
TASK_360,MSRCPSP task 360,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 360,13,,MEDIUM,TASK_74,Q9:2,"PROJECT_COMPLETION:0.00200000,Q9_DELIVERY_COMPLETION:0.03225806"
TASK_361,MSRCPSP task 361,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 361,39,,MEDIUM,"TASK_63,TASK_242",Q8:3,"PROJECT_COMPLETION:0.00200000,Q8_DELIVERY_COMPLETION:0.01492537"
TASK_362,MSRCPSP task 362,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 362,16,,MEDIUM,TASK_334,Q3:4,"PROJECT_COMPLETION:0.00200000,Q3_DELIVERY_COMPLETION:0.01449275"
TASK_363,MSRCPSP task 363,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 363,21,,MEDIUM,"TASK_310,TASK_318,TASK_8",Q9:4,"PROJECT_COMPLETION:0.00200000,Q9_DELIVERY_COMPLETION:0.03225806"
TASK_364,MSRCPSP task 364,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 364,29,,MEDIUM,,Q3:1,"PROJECT_COMPLETION:0.00200000,Q3_DELIVERY_COMPLETION:0.01449275"
TASK_365,MSRCPSP task 365,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 365,36,,MEDIUM,,Q1:4,"PROJECT_COMPLETION:0.00200000,Q1_DELIVERY_COMPLETION:0.02000000"
TASK_366,MSRCPSP task 366,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 366,33,,MEDIUM,"TASK_25,TASK_23",Q4:3,"PROJECT_COMPLETION:0.00200000,Q4_DELIVERY_COMPLETION:0.01562500"
TASK_367,MSRCPSP task 367,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 367,39,,MEDIUM,"TASK_276,TASK_308",Q1:1,"PROJECT_COMPLETION:0.00200000,Q1_DELIVERY_COMPLETION:0.02000000"
TASK_368,MSRCPSP task 368,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 368,10,,MEDIUM,,Q5:4,"PROJECT_COMPLETION:0.00200000,Q5_DELIVERY_COMPLETION:0.01562500"
TASK_369,MSRCPSP task 369,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 369,9,,MEDIUM,TASK_202,Q4:4,"PROJECT_COMPLETION:0.00200000,Q4_DELIVERY_COMPLETION:0.01562500"
TASK_370,MSRCPSP task 370,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 370,17,,MEDIUM,,Q8:2,"PROJECT_COMPLETION:0.00200000,Q8_DELIVERY_COMPLETION:0.01492537"
TASK_371,MSRCPSP task 371,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 371,37,,MEDIUM,,Q4:4,"PROJECT_COMPLETION:0.00200000,Q4_DELIVERY_COMPLETION:0.01562500"
TASK_372,MSRCPSP task 372,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 372,15,,MEDIUM,"TASK_341,TASK_175,TASK_95",Q5:4,"PROJECT_COMPLETION:0.00200000,Q5_DELIVERY_COMPLETION:0.01562500"
TASK_373,MSRCPSP task 373,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 373,10,,MEDIUM,,Q8:2,"PROJECT_COMPLETION:0.00200000,Q8_DELIVERY_COMPLETION:0.01492537"
TASK_374,MSRCPSP task 374,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 374,27,,MEDIUM,,Q0:2,"PROJECT_COMPLETION:0.00200000,Q0_DELIVERY_COMPLETION:0.03571429"
TASK_375,MSRCPSP task 375,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 375,29,,MEDIUM,"TASK_104,TASK_225,TASK_53",Q5:4,"PROJECT_COMPLETION:0.00200000,Q5_DELIVERY_COMPLETION:0.01562500"
TASK_376,MSRCPSP task 376,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 376,10,,MEDIUM,TASK_164,Q9:2,"PROJECT_COMPLETION:0.00200000,Q9_DELIVERY_COMPLETION:0.03225806"
TASK_377,MSRCPSP task 377,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 377,12,,MEDIUM,"TASK_51,TASK_268,TASK_105",Q7:2,"PROJECT_COMPLETION:0.00200000,Q7_DELIVERY_COMPLETION:0.01923077"
TASK_378,MSRCPSP task 378,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 378,9,,MEDIUM,TASK_46,Q3:2,"PROJECT_COMPLETION:0.00200000,Q3_DELIVERY_COMPLETION:0.01449275"
TASK_379,MSRCPSP task 379,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 379,9,,MEDIUM,"TASK_156,TASK_69",Q7:2,"PROJECT_COMPLETION:0.00200000,Q7_DELIVERY_COMPLETION:0.01923077"
TASK_380,MSRCPSP task 380,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 380,23,,MEDIUM,TASK_92,Q5:1,"PROJECT_COMPLETION:0.00200000,Q5_DELIVERY_COMPLETION:0.01562500"
TASK_381,MSRCPSP task 381,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 381,26,,MEDIUM,TASK_127,Q8:4,"PROJECT_COMPLETION:0.00200000,Q8_DELIVERY_COMPLETION:0.01492537"
TASK_382,MSRCPSP task 382,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 382,15,,MEDIUM,"TASK_378,TASK_29,TASK_367,TASK_341,TASK_266",Q1:4,"PROJECT_COMPLETION:0.00200000,Q1_DELIVERY_COMPLETION:0.02000000"
TASK_383,MSRCPSP task 383,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 383,28,,MEDIUM,"TASK_151,TASK_137,TASK_84,TASK_91",Q8:3,"PROJECT_COMPLETION:0.00200000,Q8_DELIVERY_COMPLETION:0.01492537"
TASK_384,MSRCPSP task 384,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 384,15,,MEDIUM,"TASK_96,TASK_133,TASK_183",Q4:1,"PROJECT_COMPLETION:0.00200000,Q4_DELIVERY_COMPLETION:0.01562500"
TASK_385,MSRCPSP task 385,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 385,19,,MEDIUM,"TASK_267,TASK_169",Q4:4,"PROJECT_COMPLETION:0.00200000,Q4_DELIVERY_COMPLETION:0.01562500"
TASK_386,MSRCPSP task 386,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 386,22,,MEDIUM,"TASK_370,TASK_230",Q7:3,"PROJECT_COMPLETION:0.00200000,Q7_DELIVERY_COMPLETION:0.01923077"
TASK_387,MSRCPSP task 387,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 387,21,,MEDIUM,"TASK_22,TASK_334,TASK_27",Q5:4,"PROJECT_COMPLETION:0.00200000,Q5_DELIVERY_COMPLETION:0.01562500"
TASK_388,MSRCPSP task 388,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 388,21,,MEDIUM,"TASK_68,TASK_304",Q5:4,"PROJECT_COMPLETION:0.00200000,Q5_DELIVERY_COMPLETION:0.01562500"
TASK_389,MSRCPSP task 389,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 389,17,,MEDIUM,,Q9:4,"PROJECT_COMPLETION:0.00200000,Q9_DELIVERY_COMPLETION:0.03225806"
TASK_390,MSRCPSP task 390,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 390,22,,MEDIUM,,Q6:1,"PROJECT_COMPLETION:0.00200000,Q6_DELIVERY_COMPLETION:0.02631579"
TASK_391,MSRCPSP task 391,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 391,21,,MEDIUM,TASK_3,Q5:3,"PROJECT_COMPLETION:0.00200000,Q5_DELIVERY_COMPLETION:0.01562500"
TASK_392,MSRCPSP task 392,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 392,14,,MEDIUM,"TASK_212,TASK_133,TASK_145",Q0:2,"PROJECT_COMPLETION:0.00200000,Q0_DELIVERY_COMPLETION:0.03571429"
TASK_393,MSRCPSP task 393,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 393,38,,MEDIUM,TASK_369,Q1:1,"PROJECT_COMPLETION:0.00200000,Q1_DELIVERY_COMPLETION:0.02000000"
TASK_394,MSRCPSP task 394,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 394,23,,MEDIUM,TASK_6,Q7:1,"PROJECT_COMPLETION:0.00200000,Q7_DELIVERY_COMPLETION:0.01923077"
TASK_395,MSRCPSP task 395,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 395,17,,MEDIUM,TASK_217,Q2:2,"PROJECT_COMPLETION:0.00200000,Q2_DELIVERY_COMPLETION:0.02702703"
TASK_396,MSRCPSP task 396,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 396,33,,MEDIUM,,Q4:2,"PROJECT_COMPLETION:0.00200000,Q4_DELIVERY_COMPLETION:0.01562500"
TASK_397,MSRCPSP task 397,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 397,32,,MEDIUM,TASK_76,Q3:4,"PROJECT_COMPLETION:0.00200000,Q3_DELIVERY_COMPLETION:0.01449275"
TASK_398,MSRCPSP task 398,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 398,9,,MEDIUM,TASK_218,Q6:3,"PROJECT_COMPLETION:0.00200000,Q6_DELIVERY_COMPLETION:0.02631579"
TASK_399,MSRCPSP task 399,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 399,34,,MEDIUM,"TASK_134,TASK_236",Q3:2,"PROJECT_COMPLETION:0.00200000,Q3_DELIVERY_COMPLETION:0.01449275"
TASK_400,MSRCPSP task 400,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 400,23,,MEDIUM,TASK_163,Q5:1,"PROJECT_COMPLETION:0.00200000,Q5_DELIVERY_COMPLETION:0.01562500"
TASK_401,MSRCPSP task 401,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 401,34,,MEDIUM,,Q7:2,"PROJECT_COMPLETION:0.00200000,Q7_DELIVERY_COMPLETION:0.01923077"
TASK_402,MSRCPSP task 402,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 402,16,,MEDIUM,TASK_300,Q9:2,"PROJECT_COMPLETION:0.00200000,Q9_DELIVERY_COMPLETION:0.03225806"
TASK_403,MSRCPSP task 403,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 403,9,,MEDIUM,"TASK_277,TASK_243,TASK_115",Q7:3,"PROJECT_COMPLETION:0.00200000,Q7_DELIVERY_COMPLETION:0.01923077"
TASK_404,MSRCPSP task 404,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 404,16,,MEDIUM,"TASK_193,TASK_247",Q6:3,"PROJECT_COMPLETION:0.00200000,Q6_DELIVERY_COMPLETION:0.02631579"
TASK_405,MSRCPSP task 405,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 405,38,,MEDIUM,"TASK_249,TASK_135,TASK_207",Q8:4,"PROJECT_COMPLETION:0.00200000,Q8_DELIVERY_COMPLETION:0.01492537"
TASK_406,MSRCPSP task 406,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 406,30,,MEDIUM,TASK_257,Q4:4,"PROJECT_COMPLETION:0.00200000,Q4_DELIVERY_COMPLETION:0.01562500"
TASK_407,MSRCPSP task 407,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 407,18,,MEDIUM,TASK_102,Q4:3,"PROJECT_COMPLETION:0.00200000,Q4_DELIVERY_COMPLETION:0.01562500"
TASK_408,MSRCPSP task 408,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 408,28,,MEDIUM,"TASK_328,TASK_370",Q5:2,"PROJECT_COMPLETION:0.00200000,Q5_DELIVERY_COMPLETION:0.01562500"
TASK_409,MSRCPSP task 409,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 409,33,,MEDIUM,"TASK_307,TASK_224",Q3:4,"PROJECT_COMPLETION:0.00200000,Q3_DELIVERY_COMPLETION:0.01449275"
TASK_410,MSRCPSP task 410,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 410,17,,MEDIUM,"TASK_45,TASK_392,TASK_213",Q8:3,"PROJECT_COMPLETION:0.00200000,Q8_DELIVERY_COMPLETION:0.01492537"
TASK_411,MSRCPSP task 411,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 411,20,,MEDIUM,TASK_180,Q2:3,"PROJECT_COMPLETION:0.00200000,Q2_DELIVERY_COMPLETION:0.02702703"
TASK_412,MSRCPSP task 412,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 412,39,,MEDIUM,"TASK_278,TASK_295",Q3:1,"PROJECT_COMPLETION:0.00200000,Q3_DELIVERY_COMPLETION:0.01449275"
TASK_413,MSRCPSP task 413,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 413,31,,MEDIUM,TASK_263,Q9:4,"PROJECT_COMPLETION:0.00200000,Q9_DELIVERY_COMPLETION:0.03225806"
TASK_414,MSRCPSP task 414,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 414,33,,MEDIUM,"TASK_62,TASK_126,TASK_163",Q9:4,"PROJECT_COMPLETION:0.00200000,Q9_DELIVERY_COMPLETION:0.03225806"
TASK_415,MSRCPSP task 415,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 415,21,,MEDIUM,,Q6:2,"PROJECT_COMPLETION:0.00200000,Q6_DELIVERY_COMPLETION:0.02631579"
TASK_416,MSRCPSP task 416,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 416,9,,MEDIUM,"TASK_116,TASK_209",Q5:1,"PROJECT_COMPLETION:0.00200000,Q5_DELIVERY_COMPLETION:0.01562500"
TASK_417,MSRCPSP task 417,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 417,36,,MEDIUM,"TASK_157,TASK_385,TASK_222",Q7:2,"PROJECT_COMPLETION:0.00200000,Q7_DELIVERY_COMPLETION:0.01923077"
TASK_418,MSRCPSP task 418,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 418,22,,MEDIUM,TASK_254,Q8:2,"PROJECT_COMPLETION:0.00200000,Q8_DELIVERY_COMPLETION:0.01492537"
TASK_419,MSRCPSP task 419,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 419,30,,MEDIUM,TASK_267,Q1:2,"PROJECT_COMPLETION:0.00200000,Q1_DELIVERY_COMPLETION:0.02000000"
TASK_420,MSRCPSP task 420,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 420,20,,MEDIUM,TASK_163,Q4:4,"PROJECT_COMPLETION:0.00200000,Q4_DELIVERY_COMPLETION:0.01562500"
TASK_421,MSRCPSP task 421,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 421,29,,MEDIUM,"TASK_77,TASK_61,TASK_350",Q3:3,"PROJECT_COMPLETION:0.00200000,Q3_DELIVERY_COMPLETION:0.01449275"
TASK_422,MSRCPSP task 422,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 422,13,,MEDIUM,TASK_98,Q1:2,"PROJECT_COMPLETION:0.00200000,Q1_DELIVERY_COMPLETION:0.02000000"
TASK_423,MSRCPSP task 423,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 423,14,,MEDIUM,TASK_77,Q8:1,"PROJECT_COMPLETION:0.00200000,Q8_DELIVERY_COMPLETION:0.01492537"
TASK_424,MSRCPSP task 424,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 424,34,,MEDIUM,"TASK_406,TASK_53",Q3:3,"PROJECT_COMPLETION:0.00200000,Q3_DELIVERY_COMPLETION:0.01449275"
TASK_425,MSRCPSP task 425,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 425,16,,MEDIUM,"TASK_12,TASK_280,TASK_229",Q1:4,"PROJECT_COMPLETION:0.00200000,Q1_DELIVERY_COMPLETION:0.02000000"
TASK_426,MSRCPSP task 426,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 426,22,,MEDIUM,TASK_228,Q3:1,"PROJECT_COMPLETION:0.00200000,Q3_DELIVERY_COMPLETION:0.01449275"
TASK_427,MSRCPSP task 427,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 427,32,,MEDIUM,TASK_358,Q2:4,"PROJECT_COMPLETION:0.00200000,Q2_DELIVERY_COMPLETION:0.02702703"
TASK_428,MSRCPSP task 428,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 428,38,,MEDIUM,,Q4:3,"PROJECT_COMPLETION:0.00200000,Q4_DELIVERY_COMPLETION:0.01562500"
TASK_429,MSRCPSP task 429,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 429,18,,MEDIUM,TASK_7,Q1:1,"PROJECT_COMPLETION:0.00200000,Q1_DELIVERY_COMPLETION:0.02000000"
TASK_430,MSRCPSP task 430,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 430,33,,MEDIUM,"TASK_52,TASK_156",Q2:4,"PROJECT_COMPLETION:0.00200000,Q2_DELIVERY_COMPLETION:0.02702703"
TASK_431,MSRCPSP task 431,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 431,11,,MEDIUM,"TASK_147,TASK_237",Q0:2,"PROJECT_COMPLETION:0.00200000,Q0_DELIVERY_COMPLETION:0.03571429"
TASK_432,MSRCPSP task 432,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 432,16,,MEDIUM,TASK_267,Q1:1,"PROJECT_COMPLETION:0.00200000,Q1_DELIVERY_COMPLETION:0.02000000"
TASK_433,MSRCPSP task 433,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 433,31,,MEDIUM,,Q9:4,"PROJECT_COMPLETION:0.00200000,Q9_DELIVERY_COMPLETION:0.03225806"
TASK_434,MSRCPSP task 434,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 434,20,,MEDIUM,"TASK_76,TASK_258,TASK_292,TASK_41",Q4:4,"PROJECT_COMPLETION:0.00200000,Q4_DELIVERY_COMPLETION:0.01562500"
TASK_435,MSRCPSP task 435,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 435,20,,MEDIUM,TASK_50,Q6:1,"PROJECT_COMPLETION:0.00200000,Q6_DELIVERY_COMPLETION:0.02631579"
TASK_436,MSRCPSP task 436,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 436,18,,MEDIUM,TASK_48,Q3:1,"PROJECT_COMPLETION:0.00200000,Q3_DELIVERY_COMPLETION:0.01449275"
TASK_437,MSRCPSP task 437,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 437,40,,MEDIUM,"TASK_386,TASK_380,TASK_152,TASK_391",Q1:4,"PROJECT_COMPLETION:0.00200000,Q1_DELIVERY_COMPLETION:0.02000000"
TASK_438,MSRCPSP task 438,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 438,32,,MEDIUM,"TASK_137,TASK_24",Q5:1,"PROJECT_COMPLETION:0.00200000,Q5_DELIVERY_COMPLETION:0.01562500"
TASK_439,MSRCPSP task 439,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 439,21,,MEDIUM,TASK_107,Q0:3,"PROJECT_COMPLETION:0.00200000,Q0_DELIVERY_COMPLETION:0.03571429"
TASK_440,MSRCPSP task 440,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 440,11,,MEDIUM,TASK_84,Q1:1,"PROJECT_COMPLETION:0.00200000,Q1_DELIVERY_COMPLETION:0.02000000"
TASK_441,MSRCPSP task 441,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 441,12,,MEDIUM,"TASK_269,TASK_400,TASK_102",Q4:1,"PROJECT_COMPLETION:0.00200000,Q4_DELIVERY_COMPLETION:0.01562500"
TASK_442,MSRCPSP task 442,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 442,14,,MEDIUM,"TASK_336,TASK_235",Q4:4,"PROJECT_COMPLETION:0.00200000,Q4_DELIVERY_COMPLETION:0.01562500"
TASK_443,MSRCPSP task 443,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 443,15,,MEDIUM,"TASK_285,TASK_213,TASK_30",Q5:2,"PROJECT_COMPLETION:0.00200000,Q5_DELIVERY_COMPLETION:0.01562500"
TASK_444,MSRCPSP task 444,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 444,18,,MEDIUM,"TASK_361,TASK_114,TASK_270",Q4:4,"PROJECT_COMPLETION:0.00200000,Q4_DELIVERY_COMPLETION:0.01562500"
TASK_445,MSRCPSP task 445,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 445,32,,MEDIUM,,Q7:2,"PROJECT_COMPLETION:0.00200000,Q7_DELIVERY_COMPLETION:0.01923077"
TASK_446,MSRCPSP task 446,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 446,39,,MEDIUM,"TASK_31,TASK_103,TASK_127",Q4:4,"PROJECT_COMPLETION:0.00200000,Q4_DELIVERY_COMPLETION:0.01562500"
TASK_447,MSRCPSP task 447,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 447,16,,MEDIUM,"TASK_12,TASK_397",Q6:2,"PROJECT_COMPLETION:0.00200000,Q6_DELIVERY_COMPLETION:0.02631579"
TASK_448,MSRCPSP task 448,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 448,12,,MEDIUM,"TASK_253,TASK_274",Q0:2,"PROJECT_COMPLETION:0.00200000,Q0_DELIVERY_COMPLETION:0.03571429"
TASK_449,MSRCPSP task 449,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 449,39,,MEDIUM,TASK_239,Q1:4,"PROJECT_COMPLETION:0.00200000,Q1_DELIVERY_COMPLETION:0.02000000"
TASK_450,MSRCPSP task 450,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 450,19,,MEDIUM,"TASK_173,TASK_185,TASK_56",Q8:2,"PROJECT_COMPLETION:0.00200000,Q8_DELIVERY_COMPLETION:0.01492537"
TASK_451,MSRCPSP task 451,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 451,25,,MEDIUM,TASK_282,Q7:3,"PROJECT_COMPLETION:0.00200000,Q7_DELIVERY_COMPLETION:0.01923077"
TASK_452,MSRCPSP task 452,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 452,19,,MEDIUM,"TASK_26,TASK_321",Q4:3,"PROJECT_COMPLETION:0.00200000,Q4_DELIVERY_COMPLETION:0.01562500"
TASK_453,MSRCPSP task 453,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 453,32,,MEDIUM,TASK_402,Q4:2,"PROJECT_COMPLETION:0.00200000,Q4_DELIVERY_COMPLETION:0.01562500"
TASK_454,MSRCPSP task 454,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 454,21,,MEDIUM,TASK_30,Q6:3,"PROJECT_COMPLETION:0.00200000,Q6_DELIVERY_COMPLETION:0.02631579"
TASK_455,MSRCPSP task 455,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 455,35,,MEDIUM,,Q3:3,"PROJECT_COMPLETION:0.00200000,Q3_DELIVERY_COMPLETION:0.01449275"
TASK_456,MSRCPSP task 456,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 456,38,,MEDIUM,"TASK_54,TASK_343,TASK_449",Q8:3,"PROJECT_COMPLETION:0.00200000,Q8_DELIVERY_COMPLETION:0.01492537"
TASK_457,MSRCPSP task 457,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 457,30,,MEDIUM,TASK_190,Q0:1,"PROJECT_COMPLETION:0.00200000,Q0_DELIVERY_COMPLETION:0.03571429"
TASK_458,MSRCPSP task 458,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 458,38,,MEDIUM,"TASK_262,TASK_226,TASK_113",Q6:3,"PROJECT_COMPLETION:0.00200000,Q6_DELIVERY_COMPLETION:0.02631579"
TASK_459,MSRCPSP task 459,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 459,25,,MEDIUM,TASK_337,Q9:4,"PROJECT_COMPLETION:0.00200000,Q9_DELIVERY_COMPLETION:0.03225806"
TASK_460,MSRCPSP task 460,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 460,22,,MEDIUM,TASK_312,Q3:3,"PROJECT_COMPLETION:0.00200000,Q3_DELIVERY_COMPLETION:0.01449275"
TASK_461,MSRCPSP task 461,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 461,11,,MEDIUM,"TASK_354,TASK_412,TASK_240",Q8:4,"PROJECT_COMPLETION:0.00200000,Q8_DELIVERY_COMPLETION:0.01492537"
TASK_462,MSRCPSP task 462,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 462,9,,MEDIUM,"TASK_102,TASK_148,TASK_445",Q8:4,"PROJECT_COMPLETION:0.00200000,Q8_DELIVERY_COMPLETION:0.01492537"
TASK_463,MSRCPSP task 463,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 463,22,,MEDIUM,TASK_43,Q7:2,"PROJECT_COMPLETION:0.00200000,Q7_DELIVERY_COMPLETION:0.01923077"
TASK_464,MSRCPSP task 464,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 464,16,,MEDIUM,,Q3:1,"PROJECT_COMPLETION:0.00200000,Q3_DELIVERY_COMPLETION:0.01449275"
TASK_465,MSRCPSP task 465,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 465,13,,MEDIUM,TASK_389,Q3:3,"PROJECT_COMPLETION:0.00200000,Q3_DELIVERY_COMPLETION:0.01449275"
